Date,diesel_price_volatility_factor_v1
2016-02-08,0.022432367484479264
2016-02-08,0.021113713286302183
2016-02-09,0.028088946023935087
2016-02-09,0.03202776572949567
2016-02-09,0.03949964837902547
2016-02-10,0.04637336400060077
2016-02-10,0.04373201217336501
2016-02-10,0.04385531767905487
2016-02-11,0.03912032719496258
2016-02-11,0.03823610858652793
2016-02-11,0.03034633420761305
2016-02-12,0.03034633420761305
2016-02-12,0.032728003636986754
2016-02-12,0.03791584247978814
2016-02-16,0.035244542522482714
2016-02-16,0.030240701047463483
2016-02-16,0.030291179498298595
2016-02-17,0.03549084388745352
2016-02-17,0.029418248302331935
2016-02-17,0.029525130536176534
2016-02-18,0.02675900678818207
2016-02-18,0.028690106693213518
2016-02-18,0.02821032119753445
2016-02-19,0.03063784877603518
2016-02-19,0.02445767318498709
2016-02-19,0.029100591820270794
2016-02-22,0.030485880153510933
2016-02-22,0.027007200683038947
2016-02-22,0.027117849797185647
2016-02-23,0.027053239688105926
2016-02-23,0.03142345196150119
2016-02-23,0.024856253401835303
2016-02-24,0.02906028217074306
2016-02-24,0.0295185440746588
2016-02-24,0.03039535783011977
2016-02-25,0.030517754392765637
2016-02-25,0.0322078320333538
2016-02-25,0.03146497170328167
2016-02-26,0.03283967789562752
2016-02-26,0.03283967789562752
2016-02-26,0.025090060003036804
2016-02-29,0.028072129315210154
2016-02-29,0.027273104371661885
2016-02-29,0.023944612009603183
2016-03-01,0.02392023782540246
2016-03-01,0.02757696300783124
2016-03-01,0.03063204567228485
2016-03-02,0.029786089218941117
2016-03-02,0.02962806477092213
2016-03-02,0.021520274674615966
2016-03-03,0.02415344465574999
2016-03-03,0.024129511664823255
2016-03-03,0.024451539371334235
2016-03-04,0.032369395694527105
2016-03-04,0.02699156246489128
2016-03-04,0.0320598398808499
2016-03-07,0.045720892378141906
2016-03-07,0.046127841675413075
2016-03-07,0.04788191493281637
2016-03-08,0.04718627389719457
2016-03-08,0.047449271155526065
2016-03-08,0.03788711302265478
2016-03-09,0.033712015659981304
2016-03-09,0.03660434096712061
2016-03-09,0.02625854358054948
2016-03-10,0.024252376742053078
2016-03-10,0.025311613493386075
2016-03-10,0.02143310004733429
2016-03-11,0.022247097185805486
2016-03-11,0.023186202790919687
2016-03-11,0.02482740421110264
2016-03-14,0.026071696016844614
2016-03-14,0.025901737390790346
2016-03-14,0.024717065626700018
2016-03-15,0.02448945350950738
2016-03-15,0.036516206445818704
2016-03-15,0.034376348456362456
2016-03-16,0.03714296703092245
2016-03-16,0.03502951136579598
2016-03-16,0.034544013790360456
2016-03-17,0.04056284561399675
2016-03-17,0.0405135094049603
2016-03-17,0.04047989898806113
2016-03-18,0.04172076487894156
2016-03-18,0.044018809109492366
