Date,diesel_momentum_factor_10d
2003-11-25,0.016042780748662996
2003-11-26,0.005347593582887587
2003-12-01,0.01587301587301589
2003-12-02,0.020618556701030948
2003-12-03,0.11578947368421064
2003-12-04,0.08333333333333341
2003-12-05,0.052083333333333384
2003-12-08,0.0
2003-12-09,0.0
2003-12-10,0.0
2003-12-11,0.010526315789473694
2003-12-12,0.02127659574468087
2003-12-15,0.010416666666666676
2003-12-16,-0.02020202020202022
2003-12-17,-0.08490566037735855
2003-12-18,-0.06730769230769236
2003-12-19,-0.02970297029702973
2003-12-22,-0.056122448979591774
2003-12-23,-0.056122448979591774
2003-12-24,-0.0459183673469387
2003-12-29,-0.03645833333333325
2003-12-30,0.03125000000000003
2003-12-31,0.01546391752577321
2004-01-05,0.025773195876288683
2004-01-06,0.020618556701030948
2004-01-07,0.020618556701030948
2004-01-08,0.0
2004-01-09,0.0702702702702702
2004-01-12,0.03783783783783775
2004-01-13,0.026737967914438405
2004-01-14,0.02702702702702693
2004-01-15,-0.05555555555555549
2004-01-16,-0.050761421319796884
2004-01-20,0.005025125628140708
2004-01-21,0.02020202020202022
2004-01-22,0.0
2004-01-23,0.03061224489795921
2004-01-26,0.02020202020202022
2004-01-27,0.07812499999999996
2004-01-28,0.07812499999999996
2004-01-29,0.09473684210526324
2004-01-30,0.11229946524064169
2004-02-02,0.19251336898395713
2004-02-03,0.14500000000000002
2004-02-04,0.10396039603960394
2004-02-05,0.09595959595959594
2004-02-06,0.13366336633663367
2004-02-09,0.18811881188118806
2004-02-10,0.1594202898550725
2004-02-11,0.14009661835748796
2004-02-12,0.13461538461538453
2004-02-13,0.10576923076923064
2004-02-17,0.00896860986547086
2004-02-18,-0.06986899563318784
2004-02-19,-0.02690582959641258
2004-02-20,0.03686635944700464
2004-02-23,0.0
2004-02-24,-0.03749999999999994
2004-02-25,0.020833333333333447
2004-02-26,0.06355932203389827
2004-02-27,0.07203389830508472
2004-03-01,0.10434782608695663
2004-03-02,0.02666666666666669
2004-03-03,0.009389671361502356
2004-03-04,0.03225806451612916
2004-03-05,-0.013333333333333246
2004-03-08,-0.06986899563318784
2004-03-09,-0.09523809523809532
2004-03-10,-0.18367346938775517
2004-03-11,-0.1792828685258963
2004-03-12,-0.2055335968379447
2004-03-15,-0.18503937007874025
2004-03-16,-0.09523809523809532
2004-03-17,0.01395348837209314
2004-03-18,-0.024107142857142976
2004-03-19,-0.009009009009009016
2004-03-22,0.028169014084507067
2004-03-23,0.04784688995215316
2004-03-24,0.19999999999999996
2004-03-25,0.16990291262135926
2004-03-26,0.1990049751243783
2004-03-29,0.17391304347826103
2004-03-30,0.16746411483253593
2004-03-31,0.1559633027522935
2004-04-01,0.15279048490393415
2004-04-02,0.26363636363636345
2004-04-05,0.26940639269406386
2004-04-06,0.2511415525114157
2004-04-07,0.175
2004-04-08,0.20331950207468868
2004-04-12,0.26970954356846466
2004-04-13,0.24691358024691343
2004-04-14,0.2213114754098361
2004-04-15,0.17857142857142863
2004-04-16,0.19047619047619047
2004-04-19,0.043165467625899324
2004-04-20,-0.003597122302158197
2004-04-21,0.010948905109488979
2004-04-22,0.028368794326241162
2004-04-23,0.0
2004-04-26,-0.029411764705882307
2004-04-27,-0.029702970297029656
2004-04-28,0.0
2004-04-29,0.03703703703703699
2004-04-30,0.029999999999999954
2004-05-03,0.10689655172413795
2004-05-04,0.16245487364620945
2004-05-05,0.17328519855595667
2004-05-06,0.11724137931034494
2004-05-07,0.10344827586206906
2004-05-10,0.060606060606060504
2004-05-11,0.0680272108843538
2004-05-12,0.020134228187919483
2004-05-13,-0.04870129870129867
2004-05-14,-0.09708737864077664
2004-05-17,-0.15264797507788155
2004-05-18,-0.17080745341614914
2004-05-19,-0.17230769230769233
2004-05-20,-0.21296296296296308
2004-05-21,-0.1968750000000001
2004-05-24,-0.19365079365079363
2004-05-25,-0.22611464968152864
2004-05-26,-0.21381578947368418
2004-05-27,-0.19112627986348124
2004-05-28,-0.1433691756272401
2004-06-01,-0.1397058823529413
2004-06-02,-0.12359550561797755
2004-06-03,-0.16356877323420072
2004-06-04,-0.11764705882352935
2004-06-07,-0.12062256809338524
2004-06-08,-0.12598425196850388
2004-06-09,-0.08641975308641973
2004-06-10,-0.03347280334728036
2004-06-14,-0.03375527426160341
2004-06-15,-0.0376569037656905
2004-06-16,-0.014529914529914449
2004-06-17,-0.029914529914529846
2004-06-18,0.008888888888888898
2004-06-21,0.057777777777777733
2004-06-22,0.07964601769911513
2004-06-23,0.09909909909909898
2004-06-24,0.1531531531531531
2004-06-25,0.10389610389610379
2004-06-28,0.131004366812227
2004-06-29,0.1304347826086958
2004-06-30,0.14483954900260193
2004-07-01,0.17180616740088112
2004-07-02,0.2026431718061674
2004-07-06,0.13445378151260517
2004-07-07,0.11885245901639346
2004-07-08,0.11885245901639346
2004-07-09,0.007812500000000007
2004-07-12,0.03529411764705894
2004-07-13,0.01158301158301168
2004-07-14,0.007692307692307699
2004-07-15,-0.03787878787878791
2004-07-16,-0.05263157894736847
2004-07-19,-0.062271062271062244
2004-07-20,-0.033333333333333444
2004-07-21,-0.03663003663003666
2004-07-22,-0.04029304029304025
2004-07-23,0.023255813953488393
2004-07-26,0.03787878787878791
2004-07-27,0.034351145038167885
2004-07-28,0.034351145038167885
2004-07-29,0.035433070866141676
2004-07-30,0.059523809523809486
2004-08-02,0.039062500000000035
2004-08-03,0.007662835249042153
2004-08-04,-0.015209125475285185
2004-08-05,-0.019083969465648956
2004-08-06,-0.02651515151515162
2004-08-09,-0.014598540145985413
2004-08-10,-0.007380073800738014
2004-08-11,0.0
2004-08-12,0.04182509505703434
2004-08-13,0.02996254681647943
2004-08-16,0.041353383458646566
2004-08-17,0.07604562737642592
2004-08-18,0.08108108108108107
2004-08-19,0.12840466926070043
2004-08-20,0.1322957198443581
2004-08-23,0.06296296296296293
2004-08-24,0.05947955390334578
2004-08-25,0.02214022140221404
2004-08-26,0.0
2004-08-27,-0.021818181818181837
2004-08-30,-0.05054151624548741
2004-08-31,-0.10600706713780927
2004-09-01,-0.04999999999999989
2004-09-02,-0.06206896551724128
2004-09-03,-0.0859106529209622
2004-09-07,-0.06620209059233448
2004-09-08,-0.05614035087719303
2004-09-09,0.0036101083032490204
2004-09-10,0.003649635036496272
2004-09-13,0.02973977695167289
2004-09-14,0.08745247148288973
2004-09-15,0.1620553359683795
2004-09-16,0.10526315789473677
2004-09-17,0.10661764705882337
2004-09-20,0.12030075187969919
2004-09-21,0.126865671641791
2004-09-22,0.13382899628252784
2004-09-23,0.1115107913669065
2004-09-24,0.12727272727272732
2004-09-27,0.14079422382671483
2004-09-28,0.08741258741258742
2004-09-29,0.057823129251700654
2004-09-30,0.057823129251700654
2004-10-01,0.039867109634551534
2004-10-04,0.05369127516778528
2004-10-05,0.0496688741721854
2004-10-06,0.016393442622950907
2004-10-07,0.0032362459546926314
2004-10-08,0.035483870967741894
2004-10-11,0.028481012658227802
2004-10-12,0.032154340836012894
2004-10-13,0.057877813504823204
2004-10-14,0.0900321543408361
2004-10-15,0.08306709265175727
2004-10-18,0.054140127388535006
2004-10-19,0.028391167192428977
2004-10-20,0.09032258064516123
2004-10-21,0.10000000000000002
2004-10-22,0.07476635514018698
2004-10-25,0.03384615384615381
2004-10-26,0.04672897196261679
2004-10-27,-0.04255319148936174
2004-10-28,-0.08849557522123902
2004-10-29,-0.08849557522123902
2004-11-01,-0.09969788519637464
2004-11-02,-0.10122699386503056
2004-11-03,-0.09763313609467458
2004-11-04,-0.11143695014662766
2004-11-05,-0.15362318840579717
2004-11-08,-0.13095238095238093
2004-11-09,-0.16666666666666669
2004-11-10,-0.05396825396825395
2004-11-11,-0.05501618122977344
2004-11-12,-0.07766990291262128
2004-11-15,-0.046979865771812124
2004-11-16,-0.034129692832764534
2004-11-17,-0.019672131147540857
2004-11-18,-0.013201320132013068
2004-11-19,0.06506849315068491
2004-11-22,0.01712328767123297
2004-11-23,0.09642857142857145
2004-11-24,-0.01342281879194632
2004-11-29,0.013698630136986314
2004-11-30,0.007017543859649129
2004-12-01,-0.06338028169014075
2004-12-02,-0.14840989399293283
2004-12-03,-0.21070234113712386
2004-12-06,-0.19732441471571915
2004-12-07,-0.2443729903536977
2004-12-08,-0.18855218855218855
2004-12-09,-0.19218241042345274
2004-12-10,-0.2244897959183674
2004-12-13,-0.1993243243243243
2004-12-14,-0.12195121951219515
2004-12-15,0.003759398496240521
2004-12-16,0.1244813278008298
2004-12-17,0.16101694915254253
2004-12-20,0.11666666666666678
2004-12-21,0.17446808510638284
2004-12-22,0.1244813278008298
2004-12-23,0.04838709677419359
2004-12-27,0.03947368421052645
2004-12-28,0.004219409282700331
2004-12-29,-0.011904761904761828
2004-12-30,-0.09363295880149813
2005-01-03,-0.16752767527675283
2005-01-04,-0.1496350364963504
2005-01-05,-0.1492537313432837
2005-01-06,-0.13768115942028983
2005-01-07,-0.12177121771217715
2005-01-10,-0.08230769230769229
2005-01-11,0.008438818565400852
2005-01-12,0.05882352941176476
2005-01-13,0.04819277108433721
2005-01-14,0.09504132231404958
2005-01-18,0.1879432624113477
2005-01-19,0.15879828326180262
2005-01-20,0.18421052631578966
2005-01-21,0.16386554621848745
2005-01-24,0.18907563025210092
2005-01-25,0.20284995808885162
2005-01-26,0.19079497907949788
2005-01-27,0.12301587301587304
2005-01-28,0.08429118773946367
2005-01-31,0.0792452830188679
2005-02-01,0.04477611940298495
2005-02-02,0.03111111111111097
2005-02-03,0.019999999999999934
2005-02-04,0.024548736462093886
2005-02-07,-0.03462897526501762
2005-02-08,-0.027177700348432157
2005-02-09,0.0007027406886857975
2005-02-10,0.05017667844522965
2005-02-11,0.0395759717314488
2005-02-14,0.020279720279720376
2005-02-15,0.04357142857142869
2005-02-16,0.10057471264367826
2005-02-17,0.12055192447349304
2005-02-18,0.11275546159267083
2005-02-22,0.18521229868228395
2005-02-23,0.17191977077363899
2005-02-24,0.16573033707865167
2005-02-25,0.11305518169582768
2005-02-28,0.13460231135282116
2005-03-01,0.1411925976696367
2005-03-02,0.14989733059548244
2005-03-03,0.0822454308093994
2005-03-04,0.05184705119896311
2005-03-07,0.03419886003799876
2005-03-08,0.03705991352686847
2005-03-09,0.02872860635696831
2005-03-10,-0.02469879518072285
2005-03-11,-0.006650544135429201
2005-03-14,-0.01977231875374484
2005-03-15,0.02522522522522525
2005-03-16,0.03333333333333337
2005-03-17,0.05307599517490958
2005-03-18,0.1072088724584103
2005-03-21,0.09859154929577467
2005-03-22,0.036331149493746245
2005-03-23,0.03624480095068327
2005-03-24,0.0889437924644842
2005-03-28,0.06329884357881929
2005-03-29,0.06784841075794634
2005-03-30,0.05272407732864667
2005-03-31,0.0691244239631337
2005-04-01,0.10481099656357391
2005-04-04,0.05731775180856983
2005-04-05,0.04515050167224078
2005-04-06,0.06724137931034482
2005-04-07,0.03497706422018346
2005-04-08,0.03516732841747026
2005-04-11,0.010303377218088033
2005-04-12,0.001717229536347963
2005-04-13,-0.031719532554257066
2005-04-14,-0.06250000000000006
2005-04-15,-0.09538621047174699
2005-04-18,-0.10789473684210518
2005-04-19,-0.08800000000000002
2005-04-20,-0.04684975767366719
2005-04-21,-0.01108033240997231
2005-04-22,0.005479452054794526
2005-04-25,0.0424929178470256
2005-04-26,0.034285714285714315
2005-04-27,0.002873563218390871
2005-04-28,0.017241379310344845
2005-04-29,-0.02578796561604593
2005-05-02,0.014749262536873104
2005-05-03,0.008771929824561476
2005-05-04,-0.022598870056497196
2005-05-05,-0.06162464985994391
2005-05-06,-0.09536784741144416
2005-05-09,-0.09782608695652183
2005-05-10,-0.08563535911602212
2005-05-11,-0.08882521489971348
2005-05-12,-0.14406779661016955
2005-05-13,-0.10882352941176474
2005-05-16,-0.13372093023255813
2005-05-17,-0.0956521739130435
2005-05-18,-0.11271676300578039
2005-05-19,-0.07462686567164178
2005-05-20,-0.08132530120481929
2005-05-23,-0.07831325301204813
2005-05-24,-0.06646525679758314
2005-05-25,-0.012578616352201269
2005-05-26,0.05610561056105623
2005-05-27,0.05610561056105623
2005-05-31,0.0671140939597316
2005-06-01,0.08012820512820512
2005-06-02,0.09120521172638445
2005-06-03,0.11290322580645164
2005-06-06,0.13114754098360668
2005-06-07,0.11437908496732029
2005-06-08,0.0744336569579288
2005-06-09,0.09235668789808918
2005-06-10,0.05312499999999998
2005-06-13,0.08624999999999994
2005-06-14,0.07232704402515722
2005-06-15,0.0
2005-06-16,0.0059701492537313485
2005-06-17,0.008695652173912986
2005-06-20,0.02028985507246372
2005-06-21,0.008797653958944223
2005-06-22,0.02710843373493985
2005-06-23,0.04373177842565595
2005-06-24,0.059347181008901996
2005-06-27,0.038550057537399283
2005-06-28,0.02346041055718477
2005-06-29,0.020771513353115677
2005-06-30,0.029673590504451064
2005-07-01,0.0402298850574713
2005-07-05,0.028409090909090936
2005-07-06,0.08720930232558148
2005-07-07,0.07917888563049853
2005-07-08,0.005586592178770954
2005-07-11,-0.014005602240896309
2005-07-12,0.012742382271468218
2005-07-13,0.0343839541547277
2005-07-14,0.01453488372093031
2005-07-15,0.011527377521613714
2005-07-18,-0.04143646408839777
2005-07-19,-0.03591160220994472
2005-07-20,-0.06951871657754016
2005-07-21,-0.05163043478260868
2005-07-22,-0.00555555555555556
2005-07-25,0.028409090909090936
2005-07-26,0.01477024070021877
2005-07-27,0.03324099722991693
2005-07-28,0.09742120343839537
2005-07-29,0.11396011396011407
2005-08-01,0.19020172910662814
2005-08-02,0.19197707736389683
2005-08-03,0.20402298850574724
2005-08-04,0.22922636103151856
2005-08-05,0.19273743016759762
2005-08-08,0.22928176795580113
2005-08-09,0.1752021563342319
2005-08-10,0.14209115281501336
2005-08-11,0.12010443864229764
2005-08-12,0.1048593350383632
2005-08-15,0.06537530266343837
2005-08-16,0.03605769230769218
2005-08-17,-0.03579952267303111
2005-08-18,-0.07692307692307694
2005-08-19,-0.04918032786885246
2005-08-22,-0.10561797752808992
2005-08-23,-0.09403669724770644
2005-08-24,-0.04929577464788732
2005-08-25,0.006993006993007051
2005-08-26,-0.013888888888889003
2005-08-29,-0.027272727272727296
2005-08-30,0.051044083526682285
2005-08-31,0.1534653465346535
2005-09-01,0.21161616161616165
2005-09-02,0.13990147783251244
2005-09-06,0.11809045226130659
2005-09-07,0.08607594936708857
2005-09-08,0.003950617283950621
2005-09-09,-0.07407407407407414
2005-09-12,-0.037558685446009425
2005-09-13,-0.016355140186915952
2005-09-14,-0.044150110375275976
2005-09-15,-0.07939914163090131
2005-09-16,-0.12671946644435175
2005-09-19,-0.01901469317199656
2005-09-20,-0.005393258426966297
2005-09-21,0.06293706293706283
2005-09-22,0.12149532710280368
2005-09-23,0.08749999999999991
2005-09-26,0.10195121951219517
2005-09-27,0.13064133016627075
2005-09-28,0.06928406466512697
2005-09-29,0.19114219114219122
2005-09-30,0.20763723150357974
2005-10-03,0.03744493392070483
2005-10-04,0.06642566651604148
2005-10-05,0.03859649122807021
2005-10-06,0.01535087719298252
2005-10-07,0.08275862068965525
2005-10-10,0.04692341744134587
2005-10-11,-0.002100840336134409
2005-10-12,0.006911447084233267
2005-10-13,-0.1009784735812133
2005-10-14,-0.12055335968379437
2005-10-17,-0.03694267515923575
2005-10-18,-0.05508474576271182
2005-10-19,-0.10684121621621608
2005-10-20,-0.11447084233261345
2005-10-21,-0.15498938428874734
2005-10-24,-0.17336152219873155
2005-10-25,-0.15999999999999995
2005-10-26,-0.15701415701415697
2005-10-27,-0.13582934262080976
2005-10-28,-0.11460674157303376
2005-10-31,-0.16887125220458546
2005-11-01,-0.16143497757847527
2005-11-02,-0.1498817966903074
2005-11-03,-0.09268292682926817
2005-11-04,-0.08291457286432162
2005-11-07,-0.07161125319693101
2005-11-08,-0.09022556390977451
2005-11-09,-0.06717557251908403
2005-11-10,-0.10176322418136029
2005-11-11,-0.10406091370558379
2005-11-14,-0.06206896551724138
2005-11-15,-0.08395721925133691
2005-11-16,-0.030033370411568436
2005-11-17,-0.07258064516129033
2005-11-18,-0.06301369863013698
2005-11-21,-0.050688705234159706
2005-11-22,-0.06005509641873277
2005-11-23,-0.09165302782324056
2005-11-28,-0.07851934941110483
2005-11-29,-0.09348441926345599
2005-11-30,-0.08088235294117647
2005-12-01,-0.02802101576182139
2005-12-02,-0.030963302752293604
2005-12-05,-0.0040579710144928215
2005-12-06,-0.009941520467836201
2005-12-07,-0.03656413232733614
2005-12-08,-0.0035169988276670607
2005-12-09,-0.0030030030030030724
2005-12-12,0.03469263542300666
2005-12-13,0.11249999999999996
2005-12-14,0.10153846153846156
2005-12-15,0.06906906906906907
2005-12-16,0.08284023668639061
2005-12-19,0.03492433061699654
2005-12-20,0.03366804489072649
2005-12-21,0.10120481927710853
2005-12-22,0.06764705882352941
2005-12-23,0.08313253012048201
2005-12-27,0.014705882352941256
2005-12-28,-0.005617977528089893
2005-12-29,0.007262569832402179
2005-12-30,0.03539325842696626
2006-01-03,0.02622950819672121
2006-01-04,0.07592800899887514
2006-01-05,0.07428571428571422
2006-01-06,0.042122538293216605
2006-01-09,0.04407713498622594
2006-01-10,0.04560622914349269
2006-01-11,0.09565217391304337
2006-01-12,0.053672316384180775
2006-01-13,0.03438713255684973
2006-01-17,0.0472056429734129
2006-01-18,0.007987220447284412
2006-01-19,0.05593308938839518
2006-01-20,0.09308510638297887
2006-01-23,0.08818897637795271
2006-01-24,0.07124010554089698
2006-01-25,0.05053191489361713
2006-01-26,0.055555555555555663
2006-01-27,0.06970509383378022
2006-01-30,0.08310991957104559
2006-01-31,0.038860103626942984
2006-02-01,0.042260961436872725
2006-02-02,-0.047029702970297016
2006-02-03,-0.05352798053527985
2006-02-06,-0.0617462614568258
2006-02-07,-0.04433497536945806
2006-02-08,-0.035443037974683574
2006-02-09,-0.06566416040100251
2006-02-10,-0.0751879699248121
2006-02-13,-0.07425742574257421
2006-02-14,-0.084788029925187
2006-02-15,-0.07856056766345668
2006-02-16,-0.06077922077922077
2006-02-17,-0.02930591259640111
2006-02-21,-0.02056555269922881
2006-02-22,-0.023195876288659757
2006-02-23,0.020997375328084007
2006-02-24,0.05418454935622316
2006-02-27,0.03794037940379407
2006-02-28,0.03208556149732611
2006-03-01,0.0790190735694823
2006-03-02,0.1193619361936194
2006-03-03,0.12555309734513279
2006-03-06,0.05826271186440683
2006-03-07,0.028871391076115454
2006-03-08,0.03166226912928763
2006-03-09,-0.005141388174807203
2006-03-10,-0.0381679389312978
2006-03-13,0.01305483028720622
2006-03-14,0.0362694300518135
2006-03-15,-0.022727272727272693
2006-03-16,-0.034398034398034426
2006-03-17,-0.04422604422604426
2006-03-20,-0.02552552552552549
2006-03-21,0.011224489795918377
2006-03-22,0.0025575447570331936
2006-03-23,0.020671834625323016
2006-03-24,0.05449735449735461
2006-03-27,0.04896907216494856
2006-03-28,0.030000000000000027
2006-03-29,0.06201550387596905
2006-03-30,0.07531806615776077
2006-03-31,0.07969151670951158
2006-04-03,0.09655880842321506
2006-04-04,0.10141271442986874
2006-04-05,0.09438775510204085
2006-04-06,0.1037974683544304
2006-04-07,0.07626693426994476
2006-04-10,0.07862407862407847
2006-04-11,0.0800970873786408
2006-04-12,0.07299270072992696
2006-04-13,0.053005205868433554
2006-04-17,0.07619047619047604
2006-04-18,0.09367681498829049
2006-04-19,0.0879523591387999
2006-04-20,0.10489510489510494
2006-04-21,0.11009174311926594
2006-04-24,0.10489510489510494
2006-04-25,0.08883826879271084
2006-04-26,0.05168539325842686
2006-04-27,0.07256235827664405
2006-04-28,0.08314606741573036
2006-05-01,0.09734513274336293
2006-05-02,0.0920770877944325
2006-05-03,0.12000000000000006
2006-05-04,-0.006329113924050685
2006-05-05,-0.024793388429752088
2006-05-08,0.0
2006-05-09,-0.01673640167364018
2006-05-10,0.04700854700854715
2006-05-11,0.0401691331923889
2006-05-12,0.006224066390041361
2006-05-15,-0.06653225806451614
2006-05-16,-0.092156862745098
2006-05-17,-0.12969924812030081
2006-05-18,-0.033970276008492596
2006-05-19,-0.025423728813559344
2006-05-22,-0.016877637130801704
2006-05-23,0.021276595744680774
2006-05-24,-0.04897959183673473
2006-05-25,-0.032520325203252064
2006-05-26,-0.013195876288659807
2006-05-30,0.03153347732181423
2006-05-31,0.018574514038876954
2006-06-01,0.005615550755939482
2006-06-02,0.0483516483516483
2006-06-05,0.03695652173913042
2006-06-06,0.01287553648068661
2006-06-07,-0.03541666666666665
2006-06-08,-0.018025751072961484
2006-06-09,-0.005042016806722694
2006-06-12,-0.03468449644797315
2006-06-13,-0.060720268006700176
2006-06-14,-0.10771840542832908
2006-06-14,-0.07560137457044662
2006-06-14,-0.05911949685534574
2006-06-15,-0.10062893081760997
2006-06-15,-0.059322033898304954
2006-06-15,-0.09071274298056155
2006-06-16,-0.037150349650349634
2006-06-16,-0.11824324324324317
2006-06-16,-0.09740259740259744
2006-06-19,-0.09897458760588497
2006-06-19,0.030418250950570366
2006-06-19,-0.05157992565055772
2006-06-20,-0.08734402852049918
2006-06-20,-0.05454545454545454
2006-06-20,-0.030180180180180254
2006-06-21,-0.013776722090261243
2006-06-21,-0.06536541080344971
2006-06-21,0.045977011494252915
2006-06-22,0.0033573141486811114
2006-06-22,0.09698169223156862
2006-06-22,-0.025830258302583047
2006-06-23,0.0357667809897109
2006-06-23,0.10058593749999997
2006-06-23,0.03303747534516774
2006-06-26,-0.012540640966093886
2006-06-26,0.01637764932562611
2006-06-26,0.1005342399222923
2006-06-27,-0.030677655677655753
2006-06-27,0.07887189292543022
2006-06-27,-0.061795218764095626
2006-06-28,-0.0033143939393939946
2006-06-28,0.054872280037843
2006-06-28,-0.08251996450754212
2006-06-29,0.013842482100238621
2006-06-29,0.023047977422389433
2006-06-29,0.07630331753554505
2006-06-30,-0.03530450132391883
2006-06-30,0.06943788379782702
2006-06-30,-0.05582631812140024
2006-07-03,0.02451923076923063
2006-07-03,0.03847980997624701
2006-07-05,0.016591928251121043
2006-07-05,0.0705996131528046
2006-07-05,0.03154425612052718
2006-07-06,0.011034482758620701
2006-07-06,-0.008366358432408688
2006-07-06,0.0036596523330283655
2006-07-07,-0.04549469964664301
2006-07-07,0.016893477240732067
2006-07-07,0.01595495072735817
2006-07-10,-0.029277218664226924
2006-07-10,-0.06925452139391268
2006-07-10,-0.05736224028906946
2006-07-11,-0.00821542674577809
2006-07-11,-0.018644838562983143
2006-07-11,-0.038188277087033685
2006-07-12,-0.00957155879671828
2006-07-12,0.011568718186024948
2006-07-12,0.007383479464697746
2006-07-13,0.050346420323325626
2006-07-13,0.07869934024505196
2006-07-13,0.07772511848341239
2006-07-14,0.0737901293723047
2006-07-14,0.035434882650713276
2006-07-14,0.04448563484708067
2006-07-17,0.024007386888273335
2006-07-17,0.01886792452830185
2006-07-17,0.00869167429094242
2006-07-18,0.01923957856161258
2006-07-18,-0.00043975373790672376
2006-07-18,-0.03888160768894712
2006-07-19,-0.009234828496042175
2006-07-19,-0.02231146809460074
2006-07-19,-0.030666666666666644
2006-07-20,-0.042147293700088816
2006-07-20,-0.000901713255184752
2006-07-20,-0.03161698283649496
2006-07-21,0.029024943310657622
2006-07-21,0.00629213483146058
2006-07-21,-0.029916410030796328
2006-07-24,0.022727272727272645
2006-07-24,-0.010208610741233968
2006-07-24,0.025559105431309927
2006-07-25,0.006419073819348827
2006-07-25,0.007410838351088474
2006-07-25,0.009476534296028839
2006-07-26,0.06110074626865661
2006-07-26,-0.014103129131776124
2006-07-26,0.00491290754801256
2006-07-27,0.025850340136054393
2006-07-27,0.03999999999999994
2006-07-27,0.02825112107623326
2006-07-28,0.004450378282154086
2006-07-28,-0.006833712984054525
2006-07-28,0.05885057471264374
2006-07-31,0.08314707197139022
2006-07-31,0.019340659340659358
2006-07-31,-0.014751899865891782
2006-08-01,0.0431111111111111
2006-08-01,-0.011052166224579978
2006-08-01,0.005128205128205133
2006-08-02,0.04230266027038813
2006-08-02,0.01905183872396974
2006-08-02,0.10458715596330263
2006-08-03,0.0
2006-08-03,-0.020635575732562864
2006-08-03,0.018973695558430374
2006-08-04,0.03992740471869312
2006-08-04,-0.008521516829995747
2006-08-04,0.04917299955297268
2006-08-07,0.007653061224489897
2006-08-07,0.0
2006-08-07,0.03608695652173921
2006-08-08,-0.046511627906976785
2006-08-08,0.023881893182805106
2006-08-08,0.00758533501896325
2006-08-09,-0.006771053745239109
2006-08-09,-0.0030541012216403463
2006-08-09,0.023635582294800242
2006-08-10,-0.016190881976991825
2006-08-10,-0.0679324894514768
2006-08-10,-0.07447698744769872
2006-08-11,-0.07469576164498529
2006-08-11,0.007404181184669142
2006-08-11,-0.06488549618320612
2006-08-14,-0.08699289000418242
2006-08-14,-0.018747337025990643
2006-08-14,-0.05032822757111607
2006-08-15,-0.08732157850545767
2006-08-15,-0.05067128627111303
2006-08-15,0.04662743322770473
2006-08-16,0.04339963833634703
2006-08-16,-0.0031746031746032275
2006-08-16,-0.06009511456982284
2006-08-17,-0.015873015873015938
2006-08-17,0.04901511681172708
2006-08-17,-0.049934867564046796
2006-08-18,0.05852534562211992
2006-08-18,0.016099356025759036
2006-08-18,0.0
2006-08-21,-0.01859861591695489
2006-08-21,-0.02209705372616972
2006-08-21,0.027752502274795244
2006-08-22,0.05197792088316467
2006-08-22,0.04239631336405534
2006-08-22,-0.006550218340611408
2006-08-23,0.028336380255941422
2006-08-23,-0.03134523291249458
2006-08-23,0.01086464463558172
2006-08-24,0.044251824817518236
2006-08-24,-0.008814455707360077
2006-08-24,0.029685423128045955
2006-08-25,0.001770694997786633
2006-08-25,0.020113686051596094
2006-08-25,-0.015473032714412088
2006-08-28,-0.006153846153846062
2006-08-28,-0.04400000000000009
2006-08-28,-0.044044943820224856
2006-08-29,-0.05284370801612175
2006-08-29,-0.09480122324159024
2006-08-29,0.001333926189417372
2006-08-30,-0.0830464716006885
2006-08-30,-0.07556341140079532
2006-08-30,-0.027861123017574103
2006-08-31,-0.06151773686573867
2006-08-31,-0.07341884122069876
2006-08-31,0.03905160390516043
2006-09-01,-0.0432534085566524
2006-09-01,-0.029787234042553266
2006-09-01,0.12113899613899608
2006-09-05,-0.10701598579040839
2006-09-05,0.07836696386672937
2006-09-05,-0.04827915869980878
2006-09-06,-0.14153439153439143
2006-09-06,-0.058851674641148224
2006-09-06,0.08114558472553696
2006-09-07,-0.13959731543624154
2006-09-07,0.08255528255528241
2006-09-07,-0.04922027290448342
2006-09-08,-0.17821782178217818
2006-09-08,0.06613625062158131
2006-09-08,-0.19669277632724105
2006-09-11,-0.11150175791059778
2006-09-11,-0.04519774011299439
2006-09-11,0.07117437722419935
2006-09-12,-0.0905077262693157
2006-09-12,-0.10400416016640664
2006-09-12,-0.19064911484339536
2006-09-13,0.03434136340338274
2006-09-13,-0.12205343111576747
2006-09-13,-0.17863805970149263
2006-09-14,-0.10455037919826655
2006-09-14,-0.022046353872244163
2006-09-14,0.06777837547068323
2006-09-15,-0.18319886093972476
2006-09-15,-0.05242718446601946
2006-09-15,-0.029599535693557836
2006-09-18,-0.01570386988222099
2006-09-18,-0.14420218037661037
2006-09-18,0.15453460620525067
2006-09-19,-0.038046564452015874
2006-09-19,0.04839685420447675
2006-09-19,0.09537572254335262
2006-09-20,-0.14559193954659957
2006-09-20,-0.0389308541545614
2006-09-20,-0.08247950819672133
2006-09-21,0.06100478468899527
2006-09-21,-0.014814814814814703
2006-09-21,0.04748118123914293
2006-09-22,-0.1266149870801034
2006-09-22,0.038961038961038995
2006-09-22,0.0
2006-09-25,-0.09973614775725596
2006-09-25,0.04716981132075476
2006-09-25,0.06469165659008463
2006-09-26,-0.024567280848687784
2006-09-26,-0.031567080045095855
2006-09-26,0.05147484094852514
2006-09-27,0.0
2006-09-27,0.10650887573964507
2006-09-27,0.03920454545454543
2006-09-28,0.05885747259088278
